V1,HLV1,VO1,V2,HLV2,VO2,V3,HLV3,VO3,V4,HLV4,VO4,V5,HLV5,VO5,V6,HLV6,VO6,V7,HLV7,VO7,V8,HLV8,VO8,V9,HLV9,VO9,V10,HLV10,VO10,V11,HLV11,VO11,V12,HLV12,VO12,UP?
-10.68,19.38,434676.17,-1.64,11.12,452416.11,-4.05,6.94,241710.35,-0.41,2.28,144804.71,1.57,3.88,141736.32,-15.77,22.43,596789.84,-11.24,21.86,996552.29,3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,FALSE
-1.64,11.12,452416.11,-4.05,6.94,241710.35,-0.41,2.28,144804.71,1.57,3.88,141736.32,-15.77,22.43,596789.84,-11.24,21.86,996552.29,3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,TRUE
-4.05,6.94,241710.35,-0.41,2.28,144804.71,1.57,3.88,141736.32,-15.77,22.43,596789.84,-11.24,21.86,996552.29,3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,TRUE
-0.41,2.28,144804.71,1.57,3.88,141736.32,-15.77,22.43,596789.84,-11.24,21.86,996552.29,3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,FALSE
1.57,3.88,141736.32,-15.77,22.43,596789.84,-11.24,21.86,996552.29,3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,FALSE
-15.77,22.43,596789.84,-11.24,21.86,996552.29,3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,TRUE
-11.24,21.86,996552.29,3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,FALSE
3.40,11.69,718957.79,-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,FALSE
-8.48,11.75,334674.07,-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,TRUE
-1.23,8.72,504352.24,-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,FALSE
-8.09,16.46,471321.57,3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,FALSE
3.34,18.84,836233.31,-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,TRUE
-6.72,14.18,679477.36,0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,FALSE
0.70,11.67,524024.41,10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,TRUE
10.34,13.85,578552.74,-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,FALSE
-3.99,8.03,478777.40,-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,FALSE
-3.61,8.25,418593.64,3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,TRUE
3.86,8.49,330159.07,-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,FALSE
-1.29,4.08,273657.62,-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,FALSE
-6.75,9.62,324446.03,1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,FALSE
1.08,6.79,275321.01,-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,TRUE
-6.56,8.01,354071.53,-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,TRUE
-11.42,16.05,586138.59,2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,TRUE
2.05,18.07,1030073.58,-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,FALSE
-2.88,15.91,698217.13,3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,TRUE
3.18,11.36,520519.36,-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,FALSE
-3.59,8.06,408573.03,-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,TRUE
-2.36,6.78,339991.84,1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,TRUE
1.87,5.40,285436.04,-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,TRUE
-3.41,7.08,331218.30,-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,FALSE
-2.93,6.14,318003.73,-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,TRUE
-0.07,3.92,217360.66,1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,FALSE
1.10,4.67,241366.76,11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,TRUE
11.03,14.93,472252.23,6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,FALSE
6.76,10.90,529946.79,-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,TRUE
-1.64,10.03,827748.59,15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,FALSE
15.52,18.51,859612.57,-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,TRUE
-5.29,12.64,666048.72,6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,TRUE
6.99,9.60,405672.83,12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,FALSE
12.02,14.82,936094.10,6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,TRUE
6.98,22.41,1319609.82,-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,TRUE
-7.54,16.36,1076164.13,1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,TRUE
1.36,10.46,794834.06,-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,FALSE
-12.02,17.87,752177.90,18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,FALSE
18.95,22.16,894454.19,-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,TRUE
-1.78,13.17,1006654.50,3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,FALSE
3.59,9.42,704259.42,-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,FALSE
-4.62,7.74,484604.84,5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,FALSE
5.82,8.21,401776.89,9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,FALSE
9.28,12.78,941486.32,-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,TRUE
-3.76,7.36,708091.32,3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,FALSE
3.88,7.84,805248.94,0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,TRUE
0.49,5.33,773169.14,0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,TRUE
0.67,6.70,627908.47,-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,FALSE
-2.96,5.15,424765.30,-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,TRUE
-1.13,4.44,441661.07,0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,FALSE
0.33,3.22,299443.56,-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,FALSE
-15.64,23.51,871751.75,-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,TRUE
-0.25,6.06,545293.98,-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,FALSE
-1.06,3.43,300262.13,-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,FALSE
-7.45,11.07,422561.97,11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,FALSE
11.19,14.14,546420.41,-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,TRUE
-6.30,11.55,649020.53,2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,FALSE
2.14,7.05,513486.65,0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,FALSE
0.04,5.30,447535.23,-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,FALSE
-1.97,3.67,235646.68,2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,TRUE
2.89,5.16,323303.79,-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,FALSE
-4.19,6.60,451792.85,-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,TRUE
-1.64,4.30,303632.93,1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,TRUE
1.89,7.27,359542.64,-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,FALSE
-1.15,3.61,230247.62,-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,TRUE
-0.01,3.12,216242.30,-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,FALSE
-1.11,2.80,198617.08,0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,FALSE
0.18,2.61,146216.83,-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,FALSE
-2.84,4.60,247369.61,-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,TRUE
-5.84,11.85,566205.78,-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,14.14,18.94,589950.65,FALSE
-0.99,4.29,319768.91,3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,14.14,18.94,589950.65,-0.11,3.70,328067.96,TRUE
3.72,6.14,330968.19,-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,14.14,18.94,589950.65,-0.11,3.70,328067.96,4.98,9.22,385819.10,FALSE
-1.71,4.88,290679.62,0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,14.14,18.94,589950.65,-0.11,3.70,328067.96,4.98,9.22,385819.10,-3.38,5.07,389405.30,TRUE
0.24,4.41,243149.88,3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,14.14,18.94,589950.65,-0.11,3.70,328067.96,4.98,9.22,385819.10,-3.38,5.07,389405.30,1.27,4.83,343765.67,FALSE
3.48,4.79,186908.76,-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,14.14,18.94,589950.65,-0.11,3.70,328067.96,4.98,9.22,385819.10,-3.38,5.07,389405.30,1.27,4.83,343765.67,-0.44,4.78,317827.32,FALSE
-2.76,5.00,227211.54,0.33,2.56,160850.10,-0.35,1.61,159730.19,-2.59,6.54,337204.30,-0.01,2.27,147942.08,14.14,18.94,589950.65,-0.11,3.70,328067.96,4.98,9.22,385819.10,-3.38,5.07,389405.30,1.27,4.83,343765.67,-0.44,4.78,317827.32,-1.18,3.66,297205.79,TRUE
